test_acc,grammar,test_lwk,sentence,lexical,dev_acc,content,test_prs,fuse,test_qwk,dev_qwk,dev_prs,dev_lwk,structure
0.1958041958041958,gbdt,0.4724733848621847,svc,gbdt,0.2084063047285464,gbdt,0.7066640359537224,lr,0.6875916657630872,0.6964204659730229,0.7134439870531025,0.461564911147348,lr
0.19755244755244755,gbdt,0.47827152155631925,svc,gbdt,0.21015761821366025,svc,0.7103728889753315,lr,0.6936888506612192,0.6938532718286838,0.7096767952962508,0.4615981461893893,lr
0.20279720279720279,gbdt,0.39363854088960737,svc,gbdt,0.18213660245183888,rf,0.6264735070261463,lr,0.5983150464643014,0.6559913185580046,0.6810346768140696,0.41744893105759084,lr
0.1958041958041958,gbdt,0.4761740097252992,svc,gbdt,0.21541155866900175,lr,0.7079101941392163,lr,0.6911278195488721,0.6930382298669087,0.7096518078327214,0.4632421677120162,lr
0.19230769230769232,gbdt,0.4316069453991215,rf,gbdt,0.18739054290718038,gbdt,0.6654072367307734,lr,0.6479743601905368,0.6629561150130765,0.6741048323085543,0.4212319626073575,gbdt
0.19230769230769232,gbdt,0.44745288099084557,rf,gbdt,0.1733800350262697,svc,0.6834756266811732,lr,0.6676438229097557,0.6452480790709447,0.6539384044424099,0.41335196131112306,gbdt
0.19755244755244755,gbdt,0.431743414175641,rf,gbdt,0.17513134851138354,rf,0.6710183693534785,lr,0.6522213711221754,0.6530776285400179,0.6645992626119096,0.41701945537330276,gbdt
0.1660839160839161,gbdt,0.4185626424669906,rf,gbdt,0.16637478108581435,lr,0.6648895856104788,lr,0.648431652577463,0.6630595515780706,0.6698813785313656,0.42516112233932934,gbdt
0.19230769230769232,gbdt,0.4414956621954733,rf,gbdt,0.18563922942206654,gbdt,0.6717450153226932,lr,0.6552289576504311,0.6496984289282504,0.6573645890722535,0.4127541659121272,svc
0.1993006993006993,gbdt,0.44067024106469543,rf,gbdt,0.19964973730297722,svc,0.6804198202908364,lr,0.6643164693218515,0.6795741209684482,0.6899894979308867,0.44008167597170544,svc
0.20279720279720279,gbdt,0.4472949571804228,rf,gbdt,0.18038528896672504,rf,0.6811925388863774,lr,0.6608665138890013,0.6514426164223658,0.6659067559767826,0.4130411587283275,svc
0.19230769230769232,gbdt,0.451777513182514,rf,gbdt,0.18213660245183888,lr,0.6816832701288095,lr,0.668947973648728,0.6745695973629737,0.6828656807323992,0.43682501437637256,svc
0.1853146853146853,gbdt,0.4549232853031664,rf,gbdt,0.1733800350262697,gbdt,0.6923675352440596,lr,0.6744720775409466,0.6758304601374154,0.6914296705167673,0.4404058170111498,rf
0.16783216783216784,gbdt,0.443631832710331,rf,gbdt,0.18213660245183888,svc,0.682568369227121,lr,0.6657315132521353,0.6791078507307036,0.6875957255959589,0.44832508976595953,rf
0.20104895104895104,gbdt,0.45878560413530023,rf,gbdt,0.17513134851138354,rf,0.6891890052965723,lr,0.6694852208709364,0.6629699878801159,0.6754957332256919,0.42889927504337233,rf
0.21678321678321677,gbdt,0.4714446058910946,rf,gbdt,0.18388791593695272,lr,0.6979426706741672,lr,0.6809581280966182,0.7007905393312205,0.7111927765374791,0.4569567264434131,rf
0.17832167832167833,gbdt,0.46846006707159626,rf,gbdt,0.17688266199649738,gbdt,0.7074392037757293,lr,0.687479981255761,0.686255048759657,0.6979606035890951,0.4455579664105299,lr
0.19755244755244755,gbdt,0.437395823774287,rf,gbdt,0.18914185639229422,svc,0.6722097732587498,lr,0.6552787277403922,0.6684745744157516,0.6787808767688441,0.4357829028359159,lr
0.19055944055944055,gbdt,0.4109116080397768,rf,gbdt,0.1978984238178634,rf,0.643870422643763,lr,0.6203948409389286,0.6659930267507075,0.6852893332508224,0.4300750742432117,lr
0.1853146853146853,gbdt,0.43900218499635835,rf,gbdt,0.1786339754816112,lr,0.6744612924703232,lr,0.6583563189405737,0.6574329574213027,0.6698149693171533,0.4240400146970128,lr
0.1993006993006993,gbdt,0.468900410043815,lr,gbdt,0.2119089316987741,gbdt,0.708001902084312,lr,0.6877841334997223,0.6943541942011862,0.7141243386605851,0.4647289659798922,gbdt
0.20279720279720279,gbdt,0.4700755238376305,lr,gbdt,0.2224168126094571,svc,0.7057838269523838,lr,0.6887101474431144,0.7049422301246643,0.7198913875296801,0.47579386826865677,gbdt
0.19405594405594406,gbdt,0.4104130159283208,lr,gbdt,0.17162872154115585,rf,0.6462780622717419,lr,0.6245049226885279,0.6544804038235683,0.670434344674136,0.4132271660465593,gbdt
0.19755244755244755,gbdt,0.4705115885960368,lr,gbdt,0.2171628721541156,lr,0.7066980867530233,lr,0.6898893522934281,0.709339719360786,0.7252522427355044,0.4790925208541248,gbdt
0.19230769230769232,gbdt,0.4729337040084909,lr,gbdt,0.18914185639229422,gbdt,0.7061033279503198,lr,0.69118837687036,0.6938050707046985,0.7075604506143371,0.4532324413136183,svc
0.1958041958041958,gbdt,0.47772408842569836,lr,gbdt,0.19964973730297722,svc,0.710882765984351,lr,0.6966568427518236,0.6938167691275384,0.7071743187387283,0.4586748222118331,svc
0.18356643356643357,gbdt,0.40450373622662217,lr,gbdt,0.18739054290718038,rf,0.6406947219793763,lr,0.6178147070952501,0.6490380928336839,0.6640650935629333,0.41352319632198686,svc
0.19405594405594406,gbdt,0.4727466466298401,lr,gbdt,0.20140105078809106,lr,0.7052018586129741,lr,0.6902253726578296,0.6969766948899325,0.7103680085246702,0.4607943198697899,svc
0.22377622377622378,gbdt,0.4752152879135464,lr,gbdt,0.21015761821366025,gbdt,0.7028691649727686,lr,0.6854420982691216,0.6929277219254302,0.7034922124241774,0.46947963943383964,rf
0.19755244755244755,gbdt,0.4472527708105559,lr,gbdt,0.19439579684763572,svc,0.6749956225560135,lr,0.661146887457835,0.6938978669903509,0.7018412186823466,0.4675611414492402,rf
0.21328671328671328,gbdt,0.44341510635843373,lr,gbdt,0.18563922942206654,rf,0.6707998873043464,lr,0.6513053331685892,0.6647849081922015,0.6767656330021994,0.42848791724994495,rf
0.19755244755244755,gbdt,0.4561693846006176,lr,gbdt,0.2136602451838879,lr,0.6914242209992351,lr,0.6742918727058714,0.6855358530250169,0.6958472435285055,0.465952573568315,rf
0.2062937062937063,gbdt,0.47325387019405485,lr,gbdt,0.2031523642732049,gbdt,0.7052463412828301,lr,0.6869196140154898,0.6956750552344698,0.7111217714505071,0.4599386473868893,lr
0.1993006993006993,gbdt,0.4787539075132047,lr,gbdt,0.2119089316987741,svc,0.7099089520103726,lr,0.6922902497860897,0.6900681971866007,0.7057582938800182,0.4595319805206083,lr
0.18356643356643357,gbdt,0.4092115766610356,lr,gbdt,0.18914185639229422,rf,0.6491190142510003,lr,0.6251311272172421,0.6104756380577196,0.6331275940197181,0.38564106023993716,lr
0.19755244755244755,gbdt,0.4778223899003613,lr,gbdt,0.2119089316987741,lr,0.7099215621412645,lr,0.6919032345904328,0.6885378081270845,0.7049320271877244,0.46066671073368104,lr
0.22552447552447552,svc,0.48500732659429835,gbdt,gbdt,0.2031523642732049,gbdt,0.7110755730304117,lr,0.6940700947376441,0.7109196042065025,0.7247677489778036,0.4698730815711537,gbdt
0.22202797202797203,svc,0.4912381551618211,gbdt,gbdt,0.23117338003502627,svc,0.7193190004737418,lr,0.7040343641980411,0.7206381953806928,0.7317853365160364,0.48713250131809205,gbdt
0.19055944055944055,svc,0.4068744488909991,gbdt,gbdt,0.19614711033274956,rf,0.6465237487607646,lr,0.6205729966174454,0.6584702429006956,0.6749885859204392,0.42329147899431385,gbdt
0.22377622377622378,svc,0.49292194042653703,gbdt,gbdt,0.23467600700525393,lr,0.7209770199481242,lr,0.707450326524941,0.7243749458373232,0.7366665339955832,0.4909945103168184,gbdt
0.1958041958041958,svc,0.4680780550540401,gbdt,gbdt,0.20140105078809106,gbdt,0.7021307935690345,lr,0.6887659914028741,0.7178510558959464,0.7310232287031249,0.4716893763864498,svc
0.2097902097902098,svc,0.4852771848327785,gbdt,gbdt,0.20490367775831875,svc,0.7190353474145288,lr,0.7047935644887681,0.708616895698507,0.7212549319834969,0.4647566273728485,svc
0.1660839160839161,svc,0.3868703088240786,gbdt,gbdt,0.19614711033274956,rf,0.6326880293951742,lr,0.610399850725606,0.6586551499899393,0.6764166717036179,0.4236979214289881,svc
0.19405594405594406,svc,0.4776242779430472,gbdt,gbdt,0.2031523642732049,lr,0.7167010237551095,lr,0.702330205051305,0.706544385672131,0.7190751229468433,0.46406569777089435,svc
0.21678321678321677,svc,0.4858108285609204,gbdt,gbdt,0.2031523642732049,gbdt,0.7032742348590182,lr,0.6913278670642693,0.6910098217558573,0.7024971658005151,0.4633630323230489,rf
0.20279720279720279,svc,0.461746213016198,gbdt,gbdt,0.19614711033274956,svc,0.7005205230512623,lr,0.6855848089291028,0.6689732809594316,0.6759758588585203,0.44475152259583406,rf
0.20454545454545456,svc,0.4474312098977272,gbdt,gbdt,0.2171628721541156,rf,0.6909316491201968,lr,0.6733680645292925,0.6751261793011548,0.6853816752498294,0.44972820626395416,rf
0.21153846153846154,svc,0.47172105891145577,gbdt,gbdt,0.20490367775831875,lr,0.6928583673220396,lr,0.6817333027284336,0.7123156307651968,0.7185552412609642,0.47757305836491004,rf
0.2202797202797203,svc,0.4848419368407162,gbdt,gbdt,0.20140105078809106,gbdt,0.7132089694345524,lr,0.6947278579287792,0.7052750469044171,0.7199021615539593,0.46353059930376717,lr
0.21853146853146854,svc,0.48935946751388326,gbdt,gbdt,0.20140105078809106,svc,0.7206103492141887,lr,0.7046450117328007,0.7053255999569695,0.7178846727576352,0.46076474168424986,lr
0.18181818181818182,svc,0.39538477212524614,gbdt,gbdt,0.17513134851138354,rf,0.6362810182127111,lr,0.6131750176340391,0.6633202250517876,0.6841028261583927,0.4216420010128862,lr
0.21328671328671328,svc,0.4897102844581429,gbdt,gbdt,0.20140105078809106,lr,0.7227891475989626,lr,0.7075834200623228,0.6992695495899277,0.7130616183255707,0.45533219466845387,lr
0.20804195804195805,svc,0.46561677871967266,svc,gbdt,0.19964973730297722,gbdt,0.6959501261925048,lr,0.6780077995633866,0.6976582667673696,0.7134760765289095,0.45991419329328087,gbdt
0.2062937062937063,svc,0.4776528667333523,svc,gbdt,0.2171628721541156,svc,0.7119090187799589,lr,0.6968669527230809,0.7030991979077963,0.7185645245303058,0.4703512821982626,gbdt
0.18706293706293706,svc,0.4152292212341505,svc,gbdt,0.18914185639229422,rf,0.6525424254310945,lr,0.6351485293999781,0.6402312949499578,0.6589843145469,0.40323533421184166,gbdt
0.20454545454545456,svc,0.4741817565805754,svc,gbdt,0.22416812609457093,lr,0.7073812827263539,lr,0.6925158932364801,0.705099198493037,0.7210438610746585,0.4753753290851629,gbdt
0.18356643356643357,svc,0.4610071647495644,svc,gbdt,0.18388791593695272,gbdt,0.6967606069052233,lr,0.6827402442008241,0.6926599932602379,0.7064646185110246,0.45283009059339707,svc
0.20454545454545456,svc,0.4811939106135109,svc,gbdt,0.20665499124343256,svc,0.7122507027799749,lr,0.6984261859211058,0.6928162583154008,0.7053206914071819,0.453582843467231,svc
0.19405594405594406,svc,0.41549171497288184,svc,gbdt,0.1786339754816112,rf,0.6519923558535595,lr,0.6305208035515951,0.6389554152009757,0.6595954641720958,0.3980079625177326,svc
0.20454545454545456,svc,0.47860463196135905,svc,gbdt,0.21015761821366025,lr,0.708002930580521,lr,0.6935234436009732,0.688985639649803,0.7013104688305212,0.453970591925977,svc
0.1993006993006993,svc,0.45675723201162566,svc,gbdt,0.2171628721541156,gbdt,0.6872827561726449,lr,0.671303531782173,0.6875080909163513,0.6989986873672875,0.4643383898141987,rf
0.2062937062937063,svc,0.46433009667839165,svc,gbdt,0.19964973730297722,svc,0.6825156501882048,lr,0.6734492746655769,0.7023715662414864,0.7078409755767066,0.4748133935505172,rf
0.22377622377622378,svc,0.4464000638569604,svc,gbdt,0.18038528896672504,rf,0.6814162988915929,lr,0.6639379988558665,0.6798447964414076,0.6932751906545085,0.4462167692706378,rf
0.21853146853146854,svc,0.47756944071347973,svc,gbdt,0.20140105078809106,lr,0.6995315526727792,lr,0.6902782261318698,0.6774019912798072,0.6847346674084418,0.46095699460625295,rf
0.18356643356643357,svc,0.46635743815566655,svc,gbdt,0.2031523642732049,gbdt,0.7025535273097312,lr,0.6875979382811455,0.684103367267032,0.69925570974752,0.450250063751945,lr
0.2062937062937063,svc,0.47939279000240165,svc,gbdt,0.2031523642732049,svc,0.709744788083855,lr,0.6925405263449029,0.694399511108343,0.7076855610235747,0.456713531282974,lr
0.19755244755244755,svc,0.4165806813426248,svc,gbdt,0.18739054290718038,rf,0.6585782374157717,lr,0.6352144568296925,0.6477618596480506,0.6666010584225723,0.412330648532258,lr
0.2062937062937063,svc,0.4799836985485437,svc,gbdt,0.2084063047285464,lr,0.7095046936444536,lr,0.6930918846411804,0.6941757637220966,0.7090148626743124,0.457707838685638,lr
0.20104895104895104,svc,0.4517858025810493,rf,gbdt,0.17688266199649738,gbdt,0.6859318008378348,lr,0.6689096461971697,0.6804560126768809,0.6925873995307338,0.43229525231907595,gbdt
0.1958041958041958,svc,0.4475710963667783,rf,gbdt,0.20490367775831875,svc,0.684345914559321,lr,0.6722797417576492,0.6781050655051787,0.6850804737021832,0.4448555844694452,gbdt
0.21328671328671328,svc,0.43438433868057325,rf,gbdt,0.2031523642732049,rf,0.6723363240963826,lr,0.6482741032251456,0.6693230652233608,0.6826726186593385,0.44068430757292176,gbdt
0.17132867132867133,svc,0.4464227126216954,rf,gbdt,0.1978984238178634,lr,0.692910003120021,lr,0.6788809006984107,0.6865336718629711,0.6929297755461359,0.4521371196029269,gbdt
0.17132867132867133,svc,0.4406491387364625,rf,gbdt,0.1786339754816112,gbdt,0.6727639968651875,lr,0.6591629996826476,0.6870307589171124,0.6954417101804748,0.43972416664675784,svc
0.19755244755244755,svc,0.44315026670814195,rf,gbdt,0.18563922942206654,svc,0.6766847202107977,lr,0.6615952516964632,0.6846685671975168,0.6942644103695774,0.44664066319188633,svc
0.20454545454545456,svc,0.4302299123734016,rf,gbdt,0.18213660245183888,rf,0.6690794473564952,lr,0.6413240694725708,0.6742106077564359,0.6892456201966424,0.43123851093007215,svc
0.1853146853146853,svc,0.4381710256196004,rf,gbdt,0.18914185639229422,lr,0.6724371811425506,lr,0.6592197793987975,0.6752420906806076,0.6832826811963455,0.44360842369983244,svc
0.20279720279720279,svc,0.45314138966253115,rf,gbdt,0.1646234676007005,gbdt,0.6828057654554835,lr,0.6656619904394928,0.6796019468973409,0.6885188304316316,0.44114503797354465,rf
0.20104895104895104,svc,0.4627737035182622,rf,gbdt,0.19964973730297722,svc,0.6972146168682627,lr,0.6791968643616453,0.6937845555300143,0.7028414993625239,0.4590585396110918,rf
0.1958041958041958,svc,0.4553050900412815,rf,gbdt,0.17688266199649738,rf,0.6886043639257309,lr,0.6725051386100462,0.69077544110609,0.6999622857280421,0.45368322868908517,rf
0.2062937062937063,svc,0.45746153973263715,rf,gbdt,0.19439579684763572,lr,0.6877357945156201,lr,0.6689917663507845,0.6828946911063474,0.6886201668566535,0.44764511042607136,rf
0.2097902097902098,svc,0.458041353058223,rf,gbdt,0.1646234676007005,gbdt,0.6897841269192873,lr,0.6747207881773398,0.6701144458992729,0.6813877473693333,0.4236751524771608,lr
0.19755244755244755,svc,0.4504428407008393,rf,gbdt,0.17162872154115585,svc,0.6803346397478951,lr,0.6638608793399932,0.6815616991395259,0.6907678504286335,0.440233171757742,lr
0.18356643356643357,svc,0.43567275339180644,rf,gbdt,0.16112084063047286,rf,0.6783244916315492,lr,0.6556768096086366,0.6807780866618691,0.6905479760463947,0.4288261644848431,lr
0.2062937062937063,svc,0.46969734428385657,rf,gbdt,0.16637478108581435,lr,0.7021135110444625,lr,0.6872597101703259,0.6841223657709093,0.6901658012638818,0.43859803768672134,lr
0.20104895104895104,svc,0.46717124628724416,lr,gbdt,0.21015761821366025,gbdt,0.7003030690471517,lr,0.6822419613220592,0.7021319612744097,0.7183421816079241,0.4653516141142121,gbdt
0.20804195804195805,svc,0.47942032843618454,lr,gbdt,0.20665499124343256,svc,0.7146462076204959,lr,0.6996014210116845,0.7071278112024941,0.7201378803394834,0.46987418655097624,gbdt
0.1993006993006993,svc,0.41226706620470077,lr,gbdt,0.18914185639229422,rf,0.6437962576872027,lr,0.6213197557393624,0.6550863827599669,0.6697607148786331,0.4171564803152009,gbdt
0.2097902097902098,svc,0.4813320552941216,lr,gbdt,0.2171628721541156,lr,0.715511048185302,lr,0.698161993376704,0.7091311206677873,0.7231482895391648,0.4740388330128358,gbdt
0.18181818181818182,svc,0.45826075016667245,lr,gbdt,0.18563922942206654,gbdt,0.6953883347211672,lr,0.6809577138722351,0.6858880963749057,0.699753516002268,0.44428731334521376,svc
0.1993006993006993,svc,0.47429691808099994,lr,gbdt,0.1978984238178634,svc,0.7032504976793409,lr,0.6891304347826087,0.6965799525494565,0.7089488272813295,0.4584912115083988,svc
0.16258741258741258,svc,0.3949094119844464,lr,gbdt,0.19439579684763572,rf,0.6450589645048653,lr,0.6219504509399109,0.6626765087516997,0.6817543640666589,0.42278574663649615,svc
0.20454545454545456,svc,0.4800885138563187,lr,gbdt,0.20140105078809106,lr,0.7079270885958527,lr,0.6941934611658143,0.6975602985513389,0.708975446023592,0.4595780137031886,svc
0.2202797202797203,svc,0.4658301119634667,lr,gbdt,0.2031523642732049,gbdt,0.6967961379903767,lr,0.6808426739740894,0.7105894481250494,0.7197064466120547,0.47947517885565094,rf
0.19755244755244755,svc,0.4594916262858115,lr,gbdt,0.19264448336252188,svc,0.688788940594471,lr,0.6757544203623655,0.6898343900329829,0.7003156707849097,0.4572962958498987,rf
0.2097902097902098,svc,0.45667965507083363,lr,gbdt,0.20665499124343256,rf,0.6885343135940551,lr,0.6700679215725084,0.6742898037834482,0.6946799963319845,0.44735939237111966,rf
0.20804195804195805,svc,0.46712240918089365,lr,gbdt,0.2084063047285464,lr,0.6932633121815539,lr,0.6810831756973798,0.6920824359091422,0.7004404078969106,0.4672689810913978,rf
0.1853146853146853,svc,0.4611915421534899,lr,gbdt,0.2084063047285464,gbdt,0.6979650387831665,lr,0.6823235832156189,0.6898498793092522,0.7050201053179013,0.45362545698491363,lr
0.21503496503496503,svc,0.4765713377135957,lr,gbdt,0.1978984238178634,svc,0.702084944683454,lr,0.685830259561253,0.6938370202093247,0.7060642733582817,0.4547986522237447,lr
0.20279720279720279,svc,0.427492616546413,lr,gbdt,0.18038528896672504,rf,0.6624031189024512,lr,0.6397356184052798,0.6485655628466009,0.6623228264969064,0.40808483875864754,lr
0.21503496503496503,svc,0.48329842464189643,lr,gbdt,0.21015761821366025,lr,0.710128947166946,lr,0.694082659140021,0.6940216890519212,0.7076369988121535,0.4605331233831965,lr
0.19230769230769232,rf,0.3868923181233528,gbdt,gbdt,0.1628721541155867,gbdt,0.610845671591236,lr,0.597078460084927,0.6006474619436564,0.6100747788016624,0.3701729687984304,gbdt
0.18006993006993008,rf,0.35742433902627624,gbdt,gbdt,0.18213660245183888,svc,0.5888525800438412,lr,0.5700035411402471,0.6168641644336588,0.6318068570791993,0.38990334761169276,gbdt
0.17132867132867133,rf,0.35677388121183284,gbdt,gbdt,0.18563922942206654,rf,0.5924465892198872,lr,0.5669022408783537,0.6415781626952037,0.6622543981678067,0.4085939909710343,gbdt
0.19405594405594406,rf,0.4062745440265294,gbdt,gbdt,0.17513134851138354,lr,0.6295351179877556,lr,0.6136947767807837,0.6074363152612692,0.6205291991854256,0.38355737044112226,gbdt
0.1660839160839161,rf,0.35215939586319545,gbdt,gbdt,0.15761821366024517,gbdt,0.5725502065634438,lr,0.5584245589655669,0.5796377738187328,0.5935822845511978,0.35330681907972705,svc
0.1888111888111888,rf,0.3746780559209918,gbdt,gbdt,0.17162872154115585,svc,0.5966474977854205,lr,0.5782992124627342,0.5928561355772295,0.6193163054164592,0.36579158505264375,svc
0.1888111888111888,rf,0.3886716989730762,gbdt,gbdt,0.18388791593695272,rf,0.6219422433112697,lr,0.5980448325563723,0.6287922679687475,0.6498363671185833,0.3996098533888519,svc
0.18181818181818182,rf,0.3683980735320497,gbdt,gbdt,0.15411558669001751,lr,0.5928133248841679,lr,0.5765937388994088,0.5997861540084501,0.6306440845128463,0.3577180637612597,svc
0.1853146853146853,rf,0.43200868059012076,gbdt,gbdt,0.1978984238178634,gbdt,0.6670766778038449,lr,0.6485356062408469,0.6961862917563784,0.7039365776840152,0.46084428041007075,rf
0.20454545454545456,rf,0.4563982127397027,gbdt,gbdt,0.1681260945709282,svc,0.688444480181227,lr,0.6715364839918911,0.6600828199279456,0.6679481088546251,0.4245217862861762,rf
0.19055944055944055,rf,0.4288208056570557,gbdt,gbdt,0.1786339754816112,rf,0.6611850086709156,lr,0.64189233401422,0.6698581812727408,0.6843273009933792,0.4382184567230981,rf
0.1993006993006993,rf,0.44625980599041926,gbdt,gbdt,0.20140105078809106,lr,0.6781469944404073,lr,0.6669166337740355,0.6905970678555846,0.6960373501845892,0.46615294766830295,rf
0.16433566433566432,rf,0.3810650551630512,gbdt,gbdt,0.15761821366024517,gbdt,0.6105504005502352,lr,0.5969341567712076,0.6152621563072445,0.6321724733145644,0.3813651137594799,lr
0.18706293706293706,rf,0.3780568062276456,gbdt,gbdt,0.19089316987740806,svc,0.5924286703197551,lr,0.5788347205707491,0.6172505734340242,0.6423439718135697,0.3939146181844262,lr
0.1888111888111888,rf,0.3828194693423277,gbdt,gbdt,0.15586690017513136,rf,0.6231132927034698,lr,0.5979390196247043,0.6090506797639177,0.6353206177365498,0.3731194524346052,lr
0.17482517482517482,rf,0.361447452929047,gbdt,gbdt,0.1628721541155867,lr,0.5795537060070057,lr,0.559580649550816,0.5923723967957799,0.6066270742801576,0.3751291326836135,lr
0.16783216783216784,rf,0.37805013104950336,svc,gbdt,0.1646234676007005,gbdt,0.5952903371810139,lr,0.5800302675488636,0.6030947113721806,0.6166691644505347,0.36920989513121727,gbdt
0.17132867132867133,rf,0.37082875375951063,svc,gbdt,0.16987740805604204,svc,0.5960995653635066,lr,0.5761603134086005,0.5876944112357266,0.6003528231781637,0.36446999019884707,gbdt
0.18706293706293706,rf,0.3795773030479309,svc,gbdt,0.17162872154115585,rf,0.6010176966680599,lr,0.5810814426799417,0.6585771925539508,0.6802606516697883,0.41528388823739804,gbdt
